BRA;2015;CUR6500;ZB15BRA001;201;10000000;11;16;16;16;16;16;16;16;16;16;16;16;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;2583.33;BRL;20141208
BRA;2015;CUR6500;C130280;102;10000002;4;4;0;0;0;0;0;0;0;0;0;0;516.6;516.6;0;0;0;0;0;0;0;0;0;0;BRL;20141208
BRA;2015;CUR6500;C130280;201;10000002;0;25;25;25;25;25;25;25;25;25;25;0;0;0;4133.22;4133.22;4133.22;4133.22;4133.22;4133.22;4133.22;4133.22;4133.22;111;BRL;20141208
BRA;2015;CUR6500;C130760;102;10000001;1;2;3;4;5;6;7;8;9;10;11;12;100.28;200.28;300.28;400.28;500.28;600.28;700.28;800.28;900.28;1000.28;1100.28;1200.28;BRL;20141208
BRA;2015;CUR6500;C130760;201;10000000;25;25;25;25;25;25;25;25;25;25;25;25;4120;4120;4120;4120;4120;4120;4120;4120;4120;4120;4120;4120;BRL;20141208
BRA;2015;CUR6500;C120810;102;10000000;4;4;4;4;4;4;4;4;4;4;4;4;516.22;516.22;516.22;516.22;516.22;516.22;516.22;516.22;516.22;516.22;516.22;516.22;BRL;20141208
BRA;2015;CUR6500;C120810;301;10000000;25;25;25;25;25;25;25;25;25;25;25;25;4133;4133;4133;4133;4133;4133;4133;4133;4133;4133;4133;4133;BRL;20141208
BRA;2015;CUR6500;C051083;401;10000000;12;12;12;12;12;12;12;12;12;12;12;12;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;2066.33;BRL;20141208
BRA;2015;CUR6500;C130691;401;10000000;22;22;22;22;22;22;22;22;22;22;22;22;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;4133.33;BRL;20141208
BRA;2015;CUR6500;C120602;401;10000000;18;18;18;18;18;18;18;18;18;18;18;18;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;2583.1;BRL;20141208
